word,bucket_q,uni_prob,bi_prob_smoothed
ɲ e b1 e1,uni1-bi1,-17.477063438739062,-21.26240034917816
t1 u1 r u,uni1-bi1,-17.488355611160223,-21.454687088192447
ɲ a k1 e1,uni1-bi1,-17.49085022291187,-21.27028245694897
ɲ o b1 i1,uni1-bi1,-17.49323301940288,-21.087820375731077
ɲ1 i1 p i,uni1-bi1,-17.49497941814672,-25.631106070683057
t͡ʃ1 e1 n u,uni1-bi1,-17.494991900908296,-22.567461356924056
ɲ e k1 e1,uni1-bi1,-17.495781813993354,-22.95722775530264
g1 u1 d u,uni1-bi1,-17.496841352318206,-20.055521814572742
ɲ1 a1 g e,uni1-bi1,-17.497462969310476,-19.99104582948064
t͡ʃ i u1 e1,uni1-bi1,-17.498125750076035,-20.046040369995374
i u x1 u1,uni1-bi1,-17.500846105660624,-19.21148212008796
u i x1 u1,uni1-bi1,-17.500846105660624,-20.302732570740964
x1 u1 i u,uni1-bi1,-17.500846105660624,-22.173312841966265
x1 o1 m u,uni1-bi1,-17.501615439036115,-21.54842583061781
ɲ u ɾ1 a1,uni1-bi1,-17.502788386991192,-23.720624723644452
t͡ʃ o t1 u1,uni1-bi1,-17.506221398630164,-19.573913960791423
ɲ1 i1 b i,uni1-bi1,-17.50954937585121,-22.264152835291934
ɲ o k1 i1,uni1-bi1,-17.51195139465717,-22.88175838680387
b1 o1 r u,uni1-bi1,-17.51205926292658,-20.65248707964124
ɲ1 a1 r o,uni1-bi1,-17.521350967703782,-19.44373542575116
g1 i1 r u,uni1-bi1,-17.521631452410315,-25.033835000750088
p i r1 u1,uni1-bi1,-17.52613860667933,-20.2925608598542
t͡ʃ1 a1 r i,uni1-bi1,-17.526755198021203,-19.95983357510156
ɲ o p1 a1,uni1-bi1,-17.528017339250216,-21.861355760890536
g1 o1 f i,uni1-bi1,-17.530512137660597,-19.378818920145633
k1 o1 r u,uni1-bi1,-17.530777638180872,-19.81380787095695
m1 i1 t͡ʃ i,uni1-bi1,-17.53393339960159,-19.010499095292328
l1 e1 x u,uni1-bi1,-17.536353742236866,-19.25365021150543
u1 e1 x u,uni1-bi1,-17.537228250381798,-19.35019827277052
t͡ʃ o g1 i1,uni1-bi1,-17.53949723988025,-19.09203851341604
u i ɲ1 a1,uni1-bi1,-17.539820884971583,-19.226109639791087
ɲ1 a1 i u,uni1-bi1,-17.539820884971583,-26.811230313336743
ɲ1 a1 u i,uni1-bi1,-17.539820884971583,-27.17665437190772
b i r1 u1,uni1-bi1,-17.54070856438382,-19.837228957558352
ɲ1 o1 ɾ i,uni1-bi1,-17.542500158163836,-21.57203007227635
f1 o1 k u,uni1-bi1,-17.543466029765018,-19.114512948789432
n u x1 u1,uni1-bi1,-17.546726753666427,-20.36837277531412
x1 u1 n u,uni1-bi1,-17.546726753666427,-22.178086048158775
f1 e1 f i,uni1-bi1,-17.548910571014694,-19.443951904313273
d1 a1 ɲ i,uni1-bi1,-17.549308402626085,-20.833297782188374
ɲ i d1 a1,uni1-bi1,-17.549308402626085,-23.841602512018287
t͡ʃ1 a1 l u,uni1-bi1,-17.552811486401694,-20.314787966126268
r1 e1 p u,uni1-bi1,-17.55547917718881,-21.79274911403325
ɲ1 u1 d a,uni1-bi1,-17.559966357748163,-20.252561162501713
p1 u1 p u,uni1-bi1,-17.56017981340726,-19.45922749597017
i1 a1 ɲ u,uni1-bi1,-17.56060225433327,-24.23212192720328
ɲ u i1 a1,uni1-bi1,-17.56060225433327,-26.305946416150373
p1 i1 f u,uni1-bi1,-17.562992896767938,-19.536273499178684
ɲ1 u1 d e,uni1-bi1,-17.564897948829646,-20.05930332232252
ɲ1 o1 t i,uni1-bi1,-17.565340083418516,-22.460676918648495
r1 e1 b u,uni1-bi1,-17.570049134893303,-19.549544090134603
m1 i1 x u,uni1-bi1,-17.57303589990735,-19.02766337318006
ɲ o t1 o1,uni1-bi1,-17.576107971284056,-20.680399529213012
ɲ1 u1 ɾ o,uni1-bi1,-17.582207938354248,-19.58012975426229
ɲ1 i1 r a,uni1-bi1,-17.584756457840275,-24.580073425583446
n u ɲ1 a1,uni1-bi1,-17.585701532977385,-19.058655962196863
ɲ1 a1 n u,uni1-bi1,-17.585701532977385,-25.21773890769327
t͡ʃ1 a1 m u,uni1-bi1,-17.585702228854903,-19.824687404896306
t͡ʃ u n1 i1,uni1-bi1,-17.586518634739573,-19.93720615538768
n1 i1 t͡ʃ u,uni1-bi1,-17.586518634739573,-24.05850876253234
ɲ1 i1 r e,uni1-bi1,-17.589688048921758,-22.993051678854
g1 u1 k u,uni1-bi1,-17.59106127424645,-20.3124517693234
ɲ a p1 i1,uni1-bi1,-17.591422829386705,-21.440761369560427
m1 e1 f u,uni1-bi1,-17.593996648081824,-20.701406529610004
ɲ e p1 i1,uni1-bi1,-17.596354420468188,-23.785818008131187
r1 o1 d u,uni1-bi1,-17.601859508345147,-20.773200600564255
ɲ i t1 e1,uni1-bi1,-17.60239386892917,-23.492284839627132
t1 e1 ɲ i,uni1-bi1,-17.602393868929173,-21.125754557313986
ɲ1 u1 t o,uni1-bi1,-17.605047863608924,-20.50358944144297
t o ɲ1 u1,uni1-bi1,-17.605047863608924,-21.17362045966609
ɲ o l1 e1,uni1-bi1,-17.606845594775404,-20.476205759029263
x1 o1 g i,uni1-bi1,-17.60752227195598,-21.143901979950172
ɲ o u1 e1,uni1-bi1,-17.607720102920336,-24.526335939807716
x1 a1 r u,uni1-bi1,-17.607830621288812,-21.630685474414427
t͡ʃ1 u1 t i,uni1-bi1,-17.610452093926344,-19.093564815464138
t i t͡ʃ1 u1,uni1-bi1,-17.610452093926344,-19.89722673375004
t͡ʃ e f1 a1,uni1-bi1,-17.611554057311924,-19.005958070429468
k1 e1 x u,uni1-bi1,-17.614031823601685,-19.178881780188483
t͡ʃ1 i1 d u,uni1-bi1,-17.615812330320363,-20.523191386906205
t͡ʃ1 e1 ɾ u,uni1-bi1,-17.616952739181148,-20.6940611825878
n1 u1 f u,uni1-bi1,-17.617241312710327,-22.85319368950703
f1 o1 r i,uni1-bi1,-17.61726791890246,-19.126585678790764
l1 o1 g u,uni1-bi1,-17.617953420569613,-20.181371649425976
u1 o1 g u,uni1-bi1,-17.618827928714545,-24.807662372981422
ɲ e m1 e1,uni1-bi1,-17.627358171782074,-21.19539702314472
t1 a1 t͡ʃ u,uni1-bi1,-17.631675831526152,-20.695210339813286
g e f1 u1,uni1-bi1,-17.63308770069956,-20.08012966063582
t͡ʃ1 e1 t u,uni1-bi1,-17.639792664435827,-21.0122722462789
ɲ1 o1 p o,uni1-bi1,-17.64126580198466,-20.076839620633866
f1 o1 l u,uni1-bi1,-17.64332420728295,-20.355756458852905
ɲ o m1 i1,uni1-bi1,-17.64352775244589,-21.62410632316803
ɲ a n1 u1,uni1-bi1,-17.64567124532909,-24.29959652239223
t͡ʃ1 o1 p i,uni1-bi1,-17.646670032302076,-19.926691980001664
s1 i1 t͡ʃ u,uni1-bi1,-17.648272696414516,-20.73780187036169
ɲ e n1 u1,uni1-bi1,-17.650602836410574,-25.267249360081628
n1 u1 ɲ e,uni1-bi1,-17.650602836410577,-19.005614043295303
t1 u1 g u,uni1-bi1,-17.653209474913787,-19.956213979023257
ɲ1 u1 k a,uni1-bi1,-17.654186279676406,-21.684634621855967
ɲ1 o1 b o,uni1-bi1,-17.65583575968915,-19.29218836704201
k e ɲ1 u1,uni1-bi1,-17.65911787075789,-19.950466372133093
ɲ1 u1 k e,uni1-bi1,-17.65911787075789,-23.608519163103328
m1 o1 r u,uni1-bi1,-17.66235399596959,-20.72128686842234
g1 u1 r i,uni1-bi1,-17.66486316338389,-19.690749592264755
ɲ o b1 e1,uni1-bi1,-17.665805300885935,-20.326764667694363
ɲ1 e1 p i,uni1-bi1,-17.667551699629776,-25.949103754347835
x1 u1 ɾ u,uni1-bi1,-17.66868759193928,-20.760055095549816
i u f1 u1,uni1-bi1,-17.67544561636067,-20.067207616065097
u i f1 u1,uni1-bi1,-17.67544561636067,-20.86053677578327
f1 u1 i u,uni1-bi1,-17.67544561636067,-21.142731756479524
t͡ʃ i p1 i1,uni1-bi1,-17.67550192977076,-19.603927971903875
f1 o1 m u,uni1-bi1,-17.67621494973616,-20.194159964594977
b1 o1 g u,uni1-bi1,-17.676913126680144,-19.51295906294532
s1 u1 f u,uni1-bi1,-17.67899537438527,-20.579989160096403
x i r1 i1,uni1-bi1,-17.680563223348592,-19.86764714732401
ɲ1 e1 b i,uni1-bi1,-17.682121657334267,-22.64251802257695
ɲ o k1 e1,uni1-bi1,-17.684523676140227,-21.8050551512501
p o t͡ʃ1 u1,uni1-bi1,-17.686377812492484,-19.586319654317805
g1 i1 g u,uni1-bi1,-17.68648531616388,-19.355859521018488
f o t͡ʃ1 i1,uni1-bi1,-17.689190895853166,-19.12003594840828
g1 u1 l u,uni1-bi1,-17.690919451764383,-21.03019490278715
x1 u1 t u,uni1-bi1,-17.691527517193958,-20.953016387448116
g i t͡ʃ1 a1,uni1-bi1,-17.691609061774766,-19.04313886900632
t͡ʃ1 a1 g i,uni1-bi1,-17.691609061774766,-19.688574772861305
t͡ʃ e d1 u1,uni1-bi1,-17.694045295028104,-19.542741408641113
g1 e1 r u,uni1-bi1,-17.69420373389337,-22.80816072540062
g1 a1 f u,uni1-bi1,-17.695674350746994,-20.4282238638991
b o t͡ʃ1 u1,uni1-bi1,-17.700947770196976,-19.997271474611757
l1 a1 ɲ i,uni1-bi1,-17.70295945716191,-21.062499190901065
ɲ i l1 a1,uni1-bi1,-17.70295945716191,-24.816328929134176
u1 a1 ɲ i,uni1-bi1,-17.703833965306842,-23.15391315935923
ɲ i u1 a1,uni1-bi1,-17.703833965306842,-29.633034905129065
ɲ a s1 u1,uni1-bi1,-17.707425307004033,-22.06235533249152
ɲ1 a1 ɾ u,uni1-bi1,-17.707662371250237,-23.899058388460983
t͡ʃ1 i1 k u,uni1-bi1,-17.710032252248606,-20.27700198522997
ɲ e s1 u1,uni1-bi1,-17.712356898085517,-23.878586864230577
ɲ1 o1 d i,uni1-bi1,-17.71393203078611,-23.094804898741874
f1 u1 n u,uni1-bi1,-17.72132626436647,-21.14750496267203
n u f1 u1,uni1-bi1,-17.72132626436647,-21.224098271291258
x o g1 u1,uni1-bi1,-17.72183145115959,-19.039232150362466
g1 u1 m u,uni1-bi1,-17.72381019421759,-20.65701567961609
ɲ a g1 a1,uni1-bi1,-17.72410428336576,-20.2271474207141
x1 o1 p u,uni1-bi1,-17.72774545556969,-22.108310841845665
ɲ e g1 a1,uni1-bi1,-17.729035874447245,-21.221425215077968
t͡ʃ i n1 u1,uni1-bi1,-17.729750345713146,-20.35407364688102
n1 u1 t͡ʃ i,uni1-bi1,-17.729750345713146,-20.541144312316284
ɲ1 a1 t u,uni1-bi1,-17.730502296504916,-24.258034263889343
d1 o1 f u,uni1-bi1,-17.730570343981746,-20.67498456953117
p1 e1 f u,uni1-bi1,-17.735565178250994,-21.02732270411433
x1 o1 b u,uni1-bi1,-17.74231541327418,-21.520756573536257
ɲ1 o1 u a,uni1-bi1,-17.749512758946015,-24.93305918893636
ɲ1 i1 g a,uni1-bi1,-17.74961032159384,-19.117016133833022
ɲ1 u1 d o,uni1-bi1,-17.75363981097652,-19.165721526651584
d o ɲ1 u1,uni1-bi1,-17.75363981097652,-19.49478671909569
ɲ1 u1 l a,uni1-bi1,-17.75404445719434,-21.44118325958734
l a ɲ1 u1,uni1-bi1,-17.754044457194343,-19.70495017974187
u e ɲ1 o1,uni1-bi1,-17.754444350027498,-19.231760407948386
ɲ1 o1 u e,uni1-bi1,-17.754444350027498,-26.413061261976573
g e ɲ1 i1,uni1-bi1,-17.754541912675318,-19.798771996767012
ɲ1 i1 g e,uni1-bi1,-17.75454191267532,-21.17891052672268
ɲ1 e1 r a,uni1-bi1,-17.75732873932333,-21.266258161433164
ɲ1 a1 f a,uni1-bi1,-17.758799356176954,-20.305992077041328
l e ɲ1 u1,uni1-bi1,-17.758976048275823,-20.02238451211424
ɲ1 u1 l e,uni1-bi1,-17.758976048275823,-21.523473834463665
d i t͡ʃ1 u1,uni1-bi1,-17.75904404129394,-19.001399572527703
n1 e1 t͡ʃ u,uni1-bi1,-17.75909091622263,-22.567394749276204
ɲ u ɾ1 i1,uni1-bi1,-17.759867330356037,-24.770682922155103
b1 a1 ɲ i,uni1-bi1,-17.76191916327244,-20.319593445788183
ɲ i b1 a1,uni1-bi1,-17.76191916327244,-24.38246769057741
ɲ1 e1 r e,uni1-bi1,-17.762260330404814,-19.679236414703716
ɲ1 a1 f e,uni1-bi1,-17.763730947258438,-20.253384604658343
ɲ e d1 o1,uni1-bi1,-17.763931867681997,-20.717084553462833
ɲ a p1 e1,uni1-bi1,-17.76399511086976,-20.207322805544862
x u n1 u1,uni1-bi1,-17.76885284601891,-19.63887023218687
n1 u1 x u,uni1-bi1,-17.76885284601891,-21.997246684809333
ɲ e p1 e1,uni1-bi1,-17.768926701951244,-22.552379444115623
x1 a1 g u,uni1-bi1,-17.772684485042376,-19.55684822034167
ɲ1 i1 r o,uni1-bi1,-17.778429911068628,-24.235738348652045
k1 a1 ɲ i,uni1-bi1,-17.780637538526733,-19.735843234946028
ɲ i k1 a1,uni1-bi1,-17.780637538526733,-23.786772556957903
f1 o1 g i,uni1-bi1,-17.782121782656024,-19.78963611392734
f1 a1 r u,uni1-bi1,-17.782430131988857,-21.75488194407037
t͡ʃ1 i1 r i,uni1-bi1,-17.78383414138605,-23.80758220749964
ɲ o p1 i1,uni1-bi1,-17.78509628261506,-22.6119867507956
g e r1 u1,uni1-bi1,-17.78570110120793,-19.571688324613508
ɲ1 u1 m a,uni1-bi1,-17.786935199647548,-21.190754603519093
t͡ʃ1 e1 d u,uni1-bi1,-17.78838461180342,-22.468463173163393
t͡ʃ i s1 u1,uni1-bi1,-17.79150440738809,-19.247564773242615
ɲ1 u1 m e,uni1-bi1,-17.79186679072903,-21.00559885199908
u a t͡ʃ1 u1,uni1-bi1,-17.794624769453844,-22.077989241468742
r1 o1 l u,uni1-bi1,-17.795937607791323,-20.03947500578458
i u ɲ1 i1,uni1-bi1,-17.79689982833643,-20.25828568641063
u i ɲ1 i1,uni1-bi1,-17.79689982833643,-21.58263001923102
ɲ1 i1 u i,uni1-bi1,-17.79689982833643,-29.217121981766656
u e t͡ʃ1 u1,uni1-bi1,-17.799556360535323,-22.542838196004823
ɲ i n1 o1,uni1-bi1,-17.799636918367035,-24.64908462514194
n1 o1 ɲ i,uni1-bi1,-17.79963691836704,-25.206954158582946
t͡ʃ o f1 a1,uni1-bi1,-17.800295919458794,-19.154822027717593
p1 o1 r u,uni1-bi1,-17.803922526138763,-19.929733301839995
d1 i1 ɲ i,uni1-bi1,-17.80638734599093,-22.256055948400515
ɲ i d1 i1,uni1-bi1,-17.80638734599093,-24.316721408783867
ɲ1 o1 k i,uni1-bi1,-17.808151952714354,-24.031083796329384
t͡ʃ1 i1 l u,uni1-bi1,-17.80989042976654,-21.881004914728138
t͡ʃ1 a1 p u,uni1-bi1,-17.811832245388477,-21.311112865768536
ɲ o m1 e1,uni1-bi1,-17.816100033928947,-19.97382235090379
s1 e1 t͡ʃ u,uni1-bi1,-17.820844977897572,-20.417462592021884
g o f1 u1,uni1-bi1,-17.821829562846432,-19.207592089459315
t͡ʃ1 a1 b u,uni1-bi1,-17.826402203092968,-19.223919190980205
m1 o1 g u,uni1-bi1,-17.827207859723153,-19.58175885172642
i u r1 u1,uni1-bi1,-17.82805901686904,-20.078557800939414
r1 u1 i u,uni1-bi1,-17.82805901686904,-21.488531664396252
u i r1 u1,uni1-bi1,-17.82805901686904,-23.52679543801047
r1 o1 m u,uni1-bi1,-17.82882835024453,-19.877878511526653
g i g1 u1,uni1-bi1,-17.829717027137455,-19.11290793912768
g1 u1 g i,uni1-bi1,-17.829717027137455,-19.99485493492806
s1 u1 x u,uni1-bi1,-17.830606907693852,-19.724042155398703
ɲ o n1 u1,uni1-bi1,-17.839344698557447,-23.93219032901189
x1 u1 d u,uni1-bi1,-17.84011946456155,-20.970375241126455
x o t͡ʃ1 i1,uni1-bi1,-17.840802429161748,-19.96896475858846
n u ɲ1 i1,uni1-bi1,-17.84278047634223,-21.4151763416368
ɲ1 i1 n u,uni1-bi1,-17.84278047634223,-26.665438522299887
t͡ʃ1 i1 m u,uni1-bi1,-17.84278117221975,-21.38043305363088
f1 u1 ɾ u,uni1-bi1,-17.843287102639323,-19.729474010063072
t͡ʃ e l1 u1,uni1-bi1,-17.847696349563932,-19.76916640689979
k o ɲ1 u1,uni1-bi1,-17.847859732904762,-19.059815402111163
ɲ1 u1 k o,uni1-bi1,-17.847859732904762,-20.94814078484561
k i t͡ʃ1 u1,uni1-bi1,-17.85326396322218,-19.95218695453046
t͡ʃ1 u1 k i,uni1-bi1,-17.85326396322218,-21.70688143720212
i1 o1 t͡ʃ u,uni1-bi1,-17.854373228691752,-22.23165095664299
x i p1 u1,uni1-bi1,-17.857836141050097,-19.11528137899156
g1 e1 g u,uni1-bi1,-17.859057597646935,-20.372533426722363
s1 o1 ɲ i,uni1-bi1,-17.861390980041982,-23.24806472988282
ɲ i s1 o1,uni1-bi1,-17.861390980041982,-23.85689085221404
x1 i1 r u,uni1-bi1,-17.864909564653658,-24.49643609839211
d1 u1 r u,uni1-bi1,-17.86492136970504,-22.06498558640839
t u f1 u1,uni1-bi1,-17.866127027894,-19.050999445979738
f1 u1 t u,uni1-bi1,-17.866127027894002,-19.92243530196137
x1 o1 f i,uni1-bi1,-17.87379024990394,-19.931840335541175
n u r1 u1,uni1-bi1,-17.873939664874843,-21.23544845616558
r1 u1 n u,uni1-bi1,-17.873939664874843,-21.49330487058876
ɲ1 a1 d u,uni1-bi1,-17.87909424387251,-22.755377683137567
t͡ʃ1 e1 k u,uni1-bi1,-17.882604533731662,-21.420480089311145
t͡ʃ o d1 u1,uni1-bi1,-17.882787157174977,-20.079678731325533
l1 o1 f u,uni1-bi1,-17.884221398517575,-21.59993394050386
u1 o1 f u,uni1-bi1,-17.885095906662507,-26.226224664059316
t1 i1 t͡ʃ u,uni1-bi1,-17.888754774890998,-21.614714990732836
ɲ o s1 u1,uni1-bi1,-17.90109876023239,-23.869214461360688
f1 o1 p u,uni1-bi1,-17.902344966269734,-20.754044975822833
ɲ i ɾ1 u1,uni1-bi1,-17.90309904132961,-27.711962372803423
t͡ʃ e b1 u1,uni1-bi1,-17.906656055674464,-19.035388209932854
ɲ1 o1 l i,uni1-bi1,-17.908010130232288,-22.749831666066964
m1 a1 ɲ i,uni1-bi1,-17.912213896315453,-20.449800578733868
ɲ i m1 a1,uni1-bi1,-17.912213896315453,-24.598473527022716
ɲ a l1 o1,uni1-bi1,-17.91265133113634,-19.59632419090908
ɲ a u1 o1,uni1-bi1,-17.91352583928127,-26.96653574183474
u1 o1 ɲ a,uni1-bi1,-17.913525839281274,-20.1984363335055
f1 o1 b u,uni1-bi1,-17.916914923974225,-20.166490707513415
ɲ e l1 o1,uni1-bi1,-17.917582922217825,-21.656965412244546
ɲ o g1 a1,uni1-bi1,-17.917777736594118,-21.39311282623698
u1 o1 ɲ e,uni1-bi1,-17.918457430362757,-21.957431552771283
ɲ e u1 o1,uni1-bi1,-17.918457430362757,-28.41210876684773
t1 u1 f u,uni1-bi1,-17.919477452861752,-20.48095839407905
ɲ1 e1 g a,uni1-bi1,-17.922182603076894,-19.04554905073608
ɲ1 e1 g e,uni1-bi1,-17.927114194158378,-21.107443443625737
ɲ u ɾ1 e1,uni1-bi1,-17.932439611839094,-23.381509566708644
x1 u1 k u,uni1-bi1,-17.934339386489793,-21.22730519587711
r1 o1 g i,uni1-bi1,-17.934735183164396,-19.473354660859016
g i r1 o1,uni1-bi1,-17.934735183164396,-19.538926421518507
r1 a1 r u,uni1-bi1,-17.93504353249723,-20.928306994427004
ɲ1 o1 m i,uni1-bi1,-17.940900872685493,-22.83616269075906
b1 o1 f u,uni1-bi1,-17.943181104628106,-20.931521354023204
u o ɲ1 o1,uni1-bi1,-17.943186212174368,-21.333039944648075
ɲ1 o1 u o,uni1-bi1,-17.94318621217437,-26.74461339044047
ɲ1 i1 g o,uni1-bi1,-17.94328377482219,-19.61521708509505
g o ɲ1 i1,uni1-bi1,-17.94328377482219,-20.004805963375173
f1 a1 g u,uni1-bi1,-17.94728399574242,-19.681044689997613
ɲ1 u1 l o,uni1-bi1,-17.947717910422696,-20.989266039700627
l o ɲ1 u1,uni1-bi1,-17.947717910422696,-21.25790412558699
ɲ a t1 u1,uni1-bi1,-17.94790738548052,-22.301758726806188
u i t͡ʃ1 o1,uni1-bi1,-17.94859044249179,-19.182804775544383
t͡ʃ1 o1 i u,uni1-bi1,-17.94859044249179,-23.541012526997292
t͡ʃ1 o1 u i,uni1-bi1,-17.94859044249179,-24.460747321274
t͡ʃ1 i1 g i,uni1-bi1,-17.948688005139612,-19.93218517960054
g i t͡ʃ1 i1,uni1-bi1,-17.948688005139612,-20.45540495794345
g1 u1 p u,uni1-bi1,-17.949940210751166,-20.21336605087808
ɲ1 e1 r o,uni1-bi1,-17.951002192551684,-20.921923084501763
ɲ1 a1 f o,uni1-bi1,-17.95247280940531,-20.040607867083725
ɲ o d1 o1,uni1-bi1,-17.952673729828874,-20.37971681434874
g1 i1 f u,uni1-bi1,-17.95275329411184,-21.11566732747025
ɲ e t1 u1,uni1-bi1,-17.952838976562003,-24.228079920347888
t͡ʃ1 u1 l i,uni1-bi1,-17.953122140740113,-19.90212893033998
l i t͡ʃ1 u1,uni1-bi1,-17.953122140740117,-20.304397916289133
t͡ʃ1 e1 r i,uni1-bi1,-17.956406422869104,-21.090500394241285
ɲ o p1 e1,uni1-bi1,-17.957668564098118,-21.378548186780037
l1 i1 ɲ i,uni1-bi1,-17.960038400526756,-22.90215116104499
ɲ i l1 i1,uni1-bi1,-17.960038400526756,-25.708341629831544
u1 i1 ɲ i,uni1-bi1,-17.960912908671688,-25.50899225354858
i1 u1 ɲ i,uni1-bi1,-17.960912908671688,-26.16639232982725
ɲ i u1 i1,uni1-bi1,-17.960912908671688,-31.04047472987185
k1 o1 f u,uni1-bi1,-17.961899479882398,-20.09284214533892
g1 u1 b u,uni1-bi1,-17.964510168455657,-19.638822019304683
ɲ1 i1 ɾ u,uni1-bi1,-17.964741314615083,-27.27859147583733
n1 a1 ɲ u,uni1-bi1,-17.964799131453436,-24.087948743587305
ɲ u n1 a1,uni1-bi1,-17.964799131453436,-25.111929537949113
ɲ1 o1 s u,uni1-bi1,-17.967829616606018,-24.529232579393295
u i ɲ1 e1,uni1-bi1,-17.969472109819485,-19.955103034089397
ɲ1 e1 i u,uni1-bi1,-17.969472109819485,-28.64713356946931
ɲ1 e1 u i,uni1-bi1,-17.969472109819485,-29.566868363746018
ɲ a b1 o1,uni1-bi1,-17.971611037246873,-19.58865954250594
ɲ1 a1 k u,uni1-bi1,-17.97331416580075,-24.055114059351332
ɲ e b1 o1,uni1-bi1,-17.976542628328353,-21.49069698206603
d1 e1 ɲ i,uni1-bi1,-17.978959627473987,-21.110699297812136
ɲ i d1 e1,uni1-bi1,-17.978959627473987,-23.21410951228354
ɲ1 u1 m o,uni1-bi1,-17.9806086528759,-20.556698521368308
m o ɲ1 u1,uni1-bi1,-17.980608652875905,-20.310541930995814
ɲ a g1 i1,uni1-bi1,-17.981183226730607,-22.182652468342475
t͡ʃ1 e1 l u,uni1-bi1,-17.982462711249596,-21.657776537247585
n i ɲ1 u1,uni1-bi1,-17.986012187315804,-22.729700593260485
ɲ1 u1 n i,uni1-bi1,-17.986012187315804,-25.39034149454292
m i t͡ʃ1 u1,uni1-bi1,-17.98601288319332,-19.66435153580924
t͡ʃ1 u1 m i,uni1-bi1,-17.98601288319332,-19.77687722611895
ɲ e g1 i1,uni1-bi1,-17.98611481781209,-23.176930262706342
t u ɲ1 i1,uni1-bi1,-17.987581239869762,-19.24207751632527
ɲ1 i1 t u,uni1-bi1,-17.987581239869762,-25.43655388319023
u o t͡ʃ1 u1,uni1-bi1,-17.988298222682197,-24.954272661008357
i1 e1 ɲ u,uni1-bi1,-17.99025347918117,-23.288316481823657
ɲ u i1 e1,uni1-bi1,-17.99025347918117,-24.45724645541224
ɲ a k1 o1,uni1-bi1,-17.99032941250116,-19.690220534765572
t͡ʃ1 o1 n u,uni1-bi1,-17.994471090497587,-20.919730498789207
ɲ e k1 o1,uni1-bi1,-17.995261003582648,-21.377165833119243
r1 u1 ɾ u,uni1-bi1,-17.995900503147695,-20.0752739179798
l1 o1 t͡ʃ i,uni1-bi1,-17.996730431520398,-19.891175414751203
t͡ʃ i u1 o1,uni1-bi1,-17.99760493966533,-24.428044473950337
u1 o1 t͡ʃ i,uni1-bi1,-17.99760493966533,-24.51746613830665
x1 u1 r i,uni1-bi1,-18.008141275627235,-20.605603018818464
d1 a1 t͡ʃ u,uni1-bi1,-18.008241590070966,-21.353219086163655
t͡ʃ1 u1 s u,uni1-bi1,-18.012941627113847,-21.73377424270383
ɲ1 u1 p a,uni1-bi1,-18.013065216181122,-20.974387241478077
f1 u1 d u,uni1-bi1,-18.01471897526159,-19.939794155639714
n u ɲ1 e1,uni1-bi1,-18.015352757825287,-19.78764935649518
ɲ1 e1 n u,uni1-bi1,-18.015352757825287,-26.920439536689884
t͡ʃ1 e1 m u,uni1-bi1,-18.015353453702804,-20.77404532555646
ɲ1 i1 f a,uni1-bi1,-18.0158782995418,-21.39445087242403
ɲ1 u1 p e,uni1-bi1,-18.017996807262605,-21.031603197999235
l1 u1 r u,uni1-bi1,-18.018572424240865,-22.276479096858047
t u r1 u1,uni1-bi1,-18.01874042840237,-19.062349630854055
r1 u1 t u,uni1-bi1,-18.018740428402378,-20.2682352098781
b1 i1 ɲ i,uni1-bi1,-18.018998106637287,-21.458388360725255
ɲ i b1 i1,uni1-bi1,-18.018998106637287,-24.57362333606792
ɲ1 i1 f e,uni1-bi1,-18.020809890623283,-21.341843400041046
s1 a1 ɲ u,uni1-bi1,-18.02655319312838,-22.282529509852573
ɲ u s1 a1,uni1-bi1,-18.02655319312838,-23.796532800350608
ɲ1 u1 b a,uni1-bi1,-18.027635173885617,-20.18933045152865
d1 u1 g u,uni1-bi1,-18.029775233458604,-20.566512477239193
t͡ʃ i t1 u1,uni1-bi1,-18.031986485864575,-19.015350210534187
ɲ1 u1 b e,uni1-bi1,-18.032566764967093,-20.549533894529155
b e ɲ1 u1,uni1-bi1,-18.032566764967097,-19.24299546535249
x1 u1 l u,uni1-bi1,-18.034197564007727,-21.945048329340864
l1 o1 x u,uni1-bi1,-18.035832931826157,-19.462052590010515
t͡ʃ o l1 u1,uni1-bi1,-18.0364382117108,-19.314973257147624
u1 o1 x u,uni1-bi1,-18.03670743997109,-24.088343313565964
x1 e1 r u,uni1-bi1,-18.03748184613672,-21.469540420953276
k1 i1 ɲ i,uni1-bi1,-18.03771648189158,-22.743715234629295
ɲ i k1 i1,uni1-bi1,-18.03771648189158,-25.847005287194605
x1 a1 f u,uni1-bi1,-18.03895246299034,-21.416061928652773
f1 i1 r u,uni1-bi1,-18.039509075353703,-23.594635802771293
x a f1 u1,uni1-bi1,-18.046035620874623,-19.17865067556361
ɲ1 a1 r i,uni1-bi1,-18.047116054938193,-23.96529091525651
p1 a1 ɲ i,uni1-bi1,-18.053782426484624,-20.34742606812189
ɲ i p1 a1,uni1-bi1,-18.053782426484624,-26.177067579984264
r1 o1 p u,uni1-bi1,-18.054958366778106,-20.437763522754505
b1 o1 t͡ʃ i,uni1-bi1,-18.05569013763093,-19.222762828270547
t͡ʃ e m1 u1,uni1-bi1,-18.056950788717476,-19.570001204361333
t1 e1 t͡ʃ u,uni1-bi1,-18.061327056374058,-20.61024247424269
x o x1 u1,uni1-bi1,-18.065109563402935,-19.069343202776945
